YY  MM DD hhmm     LAT      LON WDIR WSPD GST   PRES   ATMP  WTMP  DEWP  WVHT  DPD
2022 08 28 1230   25.94   -89.83 119  5.5  6.1 1012.7   29.1  29.9  25.4   0.5    5
2022 08 28 1330   25.94   -89.84 116  5.5  6.0 1013.1   29.3  29.9  26.0   0.5    5
2022 08 28 1430   25.94   -89.84 119  5.9  6.2 1013.6   29.2  30.0  25.9   0.5    4
2022 08 28 1530   25.94   -89.85 127  4.8  5.7 1014.0   29.4  30.0  25.5   0.5    4
2022 08 28 1630   25.95   -89.85 139  4.0  4.6 1014.1   29.4  30.2  25.9   0.5    4
2022 08 28 1730   25.96   -89.86 130  3.8  4.3 1013.9   29.5  30.3  25.8   0.5    5
2022 08 28 1830   25.97   -89.87 161  2.6  3.1 1014.1   29.6  30.6  25.5   0.5    5
2022 08 28 1930   25.98   -89.89 174  2.1  2.6 1013.6   29.8  30.7  25.3   0.5    5
2022 08 28 2030   25.99   -89.91 219  1.2  1.5 1013.1   29.9  30.8  25.6   0.5    5
2022 08 28 2130   26.00   -89.91 262  6.2  6.8 1012.8   28.6  30.6  25.8   0.4    5
2022 08 28 2230   26.02   -89.91 295  2.3  2.7 1012.6   28.9  30.6  24.8   0.4    5
2022 08 28 2330   26.02   -89.92  57  2.5  3.4 1012.6   28.2  30.6  24.9   0.4    5
2022 08 29 0030   26.02   -89.92  15  1.6  1.8 1012.8   28.3  30.5  24.9   0.5    5
2022 08 29 0130   26.02   -89.92  29  4.9  5.4 1012.7   28.7  30.4  25.4   0.5    5
2022 08 29 0230   26.02   -89.92  35  4.8  6.3 1012.7   28.8  30.4  25.0   0.6    5
2022 08 29 0330   26.02   -89.91  52  5.0  5.4 1013.0   28.7  30.3  25.0   0.5    5
2022 08 29 0430   26.02   -89.91 100  7.8  8.7 1012.8   29.4  30.3  24.9   0.4    4
2022 08 29 0530   26.03   -89.90  99  8.2  9.1 1012.8   29.3  30.1  25.7   0.5    4
2022 08 29 0630   26.03   -89.90 103  8.0  8.7 1012.4   29.4  30.1  25.9   0.6    2
2022 08 29 0730   26.04   -89.90 111  8.2  9.0 1012.2   29.4  30.0  25.8   0.6    2
2022 08 29 0830   26.04   -89.90 128  6.2  7.0 1012.4   29.4  29.9  25.6   0.7    3
2022 08 29 0930   26.04   -89.91 128  5.1  5.5 1012.2   29.3  29.8  26.0   0.7    3
2022 08 29 1030   26.04   -89.91 123  5.3  5.5 1012.6   29.2  29.5  25.6   0.7    3
2022 08 29 1130   26.05   -89.92 116  4.8  5.2 1013.2   29.3  29.8  25.9   0.6    3
2022 08 29 1230   26.05   -89.93 127  4.3  4.8 1013.9   29.5  29.8  25.8   0.6    3
2022 08 29 1330   26.06   -89.94 122  3.8  4.2 1014.2   29.5  29.7  25.8   0.6    3
2022 08 29 1430   26.06   -89.95 143  3.2  3.5 1014.8   29.7  29.8  25.2   0.6    3
2022 08 29 1530   26.07   -89.96 125  3.1  3.6 1015.5   29.5  30.0  25.6   0.5    4
2022 08 29 1630   26.08   -89.97 114  2.6  3.3 1015.8   29.6  30.2  25.0   0.5    3
2022 08 29 1730   26.09   -89.98 121  4.0  4.4 1015.5   29.7  30.5  25.1   0.5    3
2022 08 29 1830   26.11   -89.98 111  2.9  3.3 1015.1   29.7  30.7  25.1   0.5    3
2022 08 29 1930   26.12   -89.99 111  2.4  2.8 1014.6   29.7  31.0  25.2   0.4    5
2022 08 29 2030   26.14   -89.99 126  2.4  2.8 1014.1   29.8  31.0  25.0   0.4    3
2022 08 29 2130   26.15   -90.00  98  3.1  3.6 1013.9   29.9  31.2  25.4   0.4    4
2022 08 29 2230   26.17   -90.01  91  2.4  2.6 1013.5   29.9  31.0  25.1   0.4    5
2022 08 29 2330   26.18   -90.01 114  1.8  2.4 1013.5   29.9  30.9  25.0   0.4    5
2022 08 30 0030   26.18   -90.02 115  1.8  2.2 1013.5   29.6  30.8  25.8   0.4    5
2022 08 30 0130   26.19   -90.03  83  1.8  2.1 1014.0   29.6  30.8  25.0   0.4    5
2022 08 30 0230   26.20   -90.05  62  3.1  3.6 1014.4   29.7  30.5  25.2   0.4    5
2022 08 30 0330   26.22   -90.06  75  4.3  4.7 1014.4   29.7  30.4  25.6   0.4    5
2022 08 30 0430   26.24   -90.06  84  4.3  4.7 1014.2   29.6  30.1  25.4   0.4    6
2022 08 30 0530   26.25   -90.06  96  5.5  6.2 1014.0   29.6  30.2  25.6   0.4    5
2022 08 30 0630   26.27   -90.06 104  4.3  4.7 1014.1   29.6  30.2  25.4   0.4    5
2022 08 30 0730   26.28   -90.06  99  4.5  4.8 1014.0   29.6  30.2  25.4   0.4    5
2022 08 30 0830   26.29   -90.06 111  3.4  3.8 1013.8   29.5  30.2  24.7   0.4    5
2022 08 30 0930   26.29   -90.07 110  2.8  3.2 1013.8   29.4  30.2  25.2   0.4    5
2022 08 30 1030   26.30   -90.07 121  2.8  3.0 1014.1   29.4  30.2  24.8   0.3    5
2022 08 30 1130   26.30   -90.08 114  2.4  2.8 1014.7   29.3  30.2  24.6   0.3    4
2022 08 30 1230   26.31   -90.09 101  1.3  1.6 1015.5   29.5  30.2  24.5   0.3    5
2022 08 30 1330   26.32   -90.11  27  3.3  3.6 1015.8   28.4  30.2  23.4   0.3    5
2022 08 30 1430   26.32   -90.11  41  1.8  2.1 1016.4   29.0  30.3  24.5   0.3    5
2022 08 30 1530   26.32   -90.12  53  1.2  1.5 1016.4   29.6  30.5  24.9   0.3    5
2022 08 30 1630   26.32   -90.14  32  1.1  1.3 1016.0   29.7  31.0  24.5   0.3    5
2022 08 30 1730   26.33   -90.15  45  2.0  2.7 1015.3   29.6  31.3  24.9   0.3    5
2022 08 30 1830   26.33   -90.16  43  1.9  2.3 1014.5   29.7  31.5  24.7   0.3    5
2022 08 30 1930   26.34   -90.16  58  2.7  2.9 1014.1   29.8  31.3  25.1   0.3    5
2022 08 30 2030   26.34   -90.16  29  2.8  3.2 1013.7   29.9  31.8  24.5   0.3  128
2022 08 30 2130   26.35   -90.16  62  2.0  2.5 1013.2   30.1  31.4  25.3   0.3    5
2022 08 30 2230   26.35   -90.17  45  3.1  3.5 1013.2   30.0  31.5  25.2   0.3    5
2022 08 30 2330   26.35   -90.16  41  5.4  6.0 1013.5   30.1  31.2  24.8   0.3    5
2022 08 31 0030   26.35   -90.15  29  4.5  5.8 1014.0   30.0  30.4  25.3   0.3    5
2022 08 31 0130   26.36   -90.14  26  5.8  6.6 1014.8   29.9  30.4  25.4   0.3    4
2022 08 31 0230   26.36   -90.13  34  6.5  7.2 1015.0   30.0  30.9  26.0   0.4   64
2022 08 31 0330   26.36   -90.10  25  6.2  7.3 1015.0   29.9  30.5  25.2   0.5   64
2022 08 31 0430   26.36   -90.09  43  6.2  7.1 1015.0   29.9  30.5  25.7   0.5    2
2022 08 31 0530   26.37   -90.07  43  5.9  6.5 1014.9   29.7  30.5  25.0   0.6   64
2022 08 31 0630   26.37   -90.06  48  4.9  6.3 1014.2   29.6  30.5  25.4   0.5    3
2022 08 31 0730   26.37   -90.05  69  4.8  5.3 1013.6   29.6  30.5  25.0   0.5    3
2022 08 31 0830   26.38   -90.05  80  5.8  6.5 1013.6   29.6  30.4  25.2   0.5    3
2022 08 31 0930   26.38   -90.04  74  4.8  5.6 1013.9   29.7  30.4  24.9   0.5    3
2022 08 31 1030   26.39   -90.03  59  4.9  5.5 1014.0   29.7  30.4  25.0   0.5    3
2022 08 31 1130   26.39   -90.03  47  2.5  2.7 1014.4   29.3  30.4  24.9   0.5    3
2022 08 31 1230   26.40   -90.02  89  3.3  3.9 1014.8   29.7  30.4  25.3   0.5    3
2022 08 31 1330   26.40   -90.01 353  4.5  4.9 1015.0   26.8  30.4  24.0   0.5   64
2022 08 31 1430   26.40   -90.00  10  3.3  3.9 1015.1   28.5  30.4  23.8   0.4    3
2022 08 31 1530   26.40   -89.99  57  3.2  3.8 1015.3   29.7  30.5  24.7   0.4    3
2022 08 31 1630   26.40   -89.99  49  4.3  4.7 1015.5   29.6  30.6  25.6   0.4    3
2022 08 31 1730   26.40   -89.97  62  3.6  4.1 1015.2   29.7  30.8  25.4   0.4    3
2022 08 31 1830   26.40   -89.97  64  3.2  3.7 1014.6   29.7  31.0  25.3   0.4    3
2022 08 31 1930   26.40   -89.96  64  2.8  3.2 1014.1   29.7  31.0  25.6   0.4    3
2022 08 31 2030   26.41   -89.96  69  3.2  3.8 1013.8   29.9  30.9  24.9   0.4    3
2022 08 31 2130   26.41   -89.95  22  3.5  4.2 1013.2   29.7  31.0  25.7   0.5    3
2022 08 31 2230   26.42   -89.94  61  4.1  4.6 1012.8   29.9  31.0  24.9   0.5    3
2022 08 31 2330   26.42   -89.93  59  4.2  4.7 1012.0   29.6  30.9  25.3   0.4    3
2022 09 01 0030   26.42   -89.93  68  3.9  4.1 1012.4   29.5  30.9  25.4   0.4    4
2022 09 01 0130   26.42   -89.92 104  4.5  5.1 1013.1   29.7  30.8  25.7   0.4    4
2022 09 01 0230   26.41   -89.92  95  2.6  2.9 1014.0   29.4  30.8  25.2   0.4    4
2022 09 01 0330   26.41   -89.93  86  3.9  4.6 1014.3   29.5  30.7  25.4   0.4    7
2022 09 01 0430   26.40   -89.93 104  4.0  4.7 1014.1   29.5  30.7  25.2   0.4    4
2022 09 01 0530   26.39   -89.93 107  4.5  5.0 1013.9   29.4  30.7  24.4   0.4    4
2022 09 01 0630   26.38   -89.95 124  4.3  4.8 1013.8   29.3  30.6  24.0   0.4    4
2022 09 01 0730   26.37   -89.96 140  3.3  3.7 1013.2   29.2  30.6  24.4   0.4    4
2022 09 01 0830   26.38   -89.96 131  3.7  4.5 1013.3   29.2  30.6  25.0   0.4    5
2022 09 01 0930   26.38   -89.96 203  3.0  3.2 1013.2   28.8  30.6  23.9   0.5    5
2022 09 01 1030   26.39   -89.95 151  2.5  3.0 1013.5   29.1  30.5  24.3   0.5    5
2022 09 01 1130   26.40   -89.94 164  3.0  3.4 1014.0   29.1  30.5  24.4   0.5    4
2022 09 01 1230   26.41   -89.94 142  4.6  5.0 1014.4   29.3  30.5  25.0   0.5    5
2022 09 01 1330   26.42   -89.94 149  1.4  1.6 1014.6   29.5  30.5  24.5   0.6    5
2022 09 01 1430   26.43   -89.94  96  1.0  1.5 1015.2   30.0  30.6  24.9   0.5    5
2022 09 01 1530   26.44   -89.95 133  1.7  1.9 1015.5   29.7  30.8  24.4   0.6    5
2022 09 01 1630   26.45   -89.95 137  1.0  1.2 1015.4   29.7  31.2  24.3   0.6    5
2022 09 01 1730   26.46   -89.95 103  2.0  2.3 1015.0   29.8  31.4  23.9   0.5    5
2022 09 01 1830   26.47   -89.95  97  3.1  3.4 1014.7   29.9  31.6  24.0   0.5    5
2022 09 01 1930   26.49   -89.95 114  3.6  4.1 1014.2   29.9  31.3  24.7   0.5    5
2022 09 01 2030   26.50   -89.94 138  2.6  3.2 1013.5   29.9  31.4  24.2   0.5    5
2022 09 01 2130   26.51   -89.94 124  3.3  4.0 1013.1   30.0  31.3  24.2   0.5    5
2022 09 01 2230   26.52   -89.92 129  4.4  5.0 1012.4   29.8  31.0  24.7   0.5    4
2022 09 01 2330   26.54   -89.91 119  5.1  5.6 1012.1   29.9  30.9  24.8   0.5    4
2022 09 02 0030   26.55   -89.89 137  6.0  6.7 1012.1   29.7  30.8  24.8   0.5    4
2022 09 02 0130   26.55   -89.87 123  5.0  5.9 1012.7   29.6  30.7  25.1   0.6    4
2022 09 02 0230   26.56   -89.85 132  5.8  6.7 1013.6   29.7  30.6  25.3   0.6    5
2022 09 02 0330   26.56   -89.83 147  6.6  7.1 1014.3   30.0  30.6  24.4   0.6    5
2022 09 02 0430   26.56   -89.80 157  6.7  7.9 1014.6   29.7  30.6  25.6   0.7    4
2022 09 02 0530   26.57   -89.77 159  6.0  6.4 1013.9   29.6  30.6  25.1   0.8    3
2022 09 02 0630   26.57   -89.75 160  6.3  6.9 1013.8   29.5  30.4  24.8   0.8    4
2022 09 02 0730   26.58   -89.73 150  5.0  5.8 1013.6   29.4  30.3  24.1   0.8    4
2022 09 02 0830   26.58   -89.71 157  5.1  5.4 1013.4   29.3  30.4  24.6   0.8    4
2022 09 02 0930   26.59   -89.68 172  6.0  6.6 1013.7   28.9  30.5  23.2   0.8    4
2022 09 02 1030   26.59   -89.66 166  5.6  6.2 1014.1   29.3  30.5  24.6   0.8    4
2022 09 02 1130   26.60   -89.62 160  7.0  7.7 1014.2   29.0  30.4  24.4   0.7    5
2022 09 02 1230   26.60   -89.59 176  5.1  5.6 1014.8   29.2  30.4  24.4   0.8    4
2022 09 02 1330   26.60   -89.56 190  6.7  7.3 1015.5   29.5  30.4  24.0   0.7    3
2022 09 02 1430   26.61   -89.53 201  4.5  5.2 1015.9   29.5  30.4  23.9   0.7    3
2022 09 02 1530   26.61   -89.50 185  4.9  5.3 1016.3   29.6  30.4  23.9   0.8    6
2022 09 02 1630   26.62   -89.47 189  4.8  5.3 1016.5   29.5  30.5  24.5   0.8    6
2022 09 02 1730   26.62   -89.44 169  3.5  4.3 1016.3   29.5  30.6  23.8   0.7    4
2022 09 02 1830   26.62   -89.42 166  4.2  5.2 1016.3   29.5  30.7  24.1   0.7    6
2022 09 02 1930   26.62   -89.39 170  3.5  3.9 1016.1   29.7  30.7  24.0   0.7    6
2022 09 02 2030   26.63   -89.37 172  2.7  3.2 1015.7   29.8  30.9  24.2   0.7    6
2022 09 02 2130   26.62   -89.35 150  3.0  3.3 1015.9   29.8  30.8  23.9   0.7    6
2022 09 02 2230   26.62   -89.33 146  3.7  4.2 1015.7   29.8  30.7  24.4   0.6    6
2022 09 02 2330   26.62   -89.31 141  4.5  4.9 1015.7   29.8  30.7  24.1   0.7    5
2022 09 03 0130   26.59   -89.30 117  5.2  5.8 1016.1   29.7  30.5  24.3   0.7    5
2022 09 03 0230   26.57   -89.30 124  5.7  6.5 1017.0   29.6  30.5  23.6   0.7    5
2022 09 03 0330   26.54   -89.30 131  5.7  6.4 1017.3   29.6  30.5  24.5   0.7    6
2022 09 03 0430   26.52   -89.30 119  4.9  5.7 1017.3   29.5  30.5  24.1   0.8    6
2022 09 03 0530   26.51   -89.31 120  5.2  6.2 1017.4   29.4  30.4  24.2   0.8    5
2022 09 03 0630   26.49   -89.32 130  5.3  6.0 1017.1   29.5  30.3  24.0   0.8    6
2022 09 03 0730   26.48   -89.31 128  5.9  6.8 1016.6   29.4  30.3  24.7   0.7    7
2022 09 03 0830   26.48   -89.30 138  4.8  5.9 1016.5   29.5  30.4  24.3   0.7    7
2022 09 03 0930   26.49   -89.29 115  4.1  5.0 1016.7   29.5  30.4  23.3   0.7    7
2022 09 03 1030   26.48   -89.30 121  3.8  4.4 1016.9   29.5  30.4  23.9   0.7    7
2022 09 03 1130   26.48   -89.31 133  3.4  4.1 1017.1   29.4  30.4  23.6   0.6    7
2022 09 03 1230   26.47   -89.31 109  4.7  5.5 1017.6   29.6  30.4  24.0   0.7    6
2022 09 03 1330   26.47   -89.30 107  4.8  5.3 1017.9   29.8  30.4  23.9   0.7    5
2022 09 03 1430   26.46   -89.30  90  4.4  5.5 1018.2   29.7  30.3  24.1   0.7    5
2022 09 03 1530   26.45   -89.29  98  4.8  5.5 1018.3   29.6  30.4  24.1   0.7    5
2022 09 03 1630   26.44   -89.28  90  5.1  5.8 1018.2   29.6  30.4  24.5   0.7    5
2022 09 03 1730   26.42   -89.28  98  5.3  6.0 1018.0   29.7  30.5  23.7   0.7    5
2022 09 03 1830   26.40   -89.28  94  4.8  5.5 1017.7   29.6  30.6  24.5   0.7    5
2022 09 03 1930   26.39   -89.28 104  3.6  4.0 1017.0   29.6  30.7  23.8   0.6    6
2022 09 03 2030   26.38   -89.29  85  3.2  3.7 1016.5   29.7  30.7  23.8   0.6    5
2022 09 03 2130   26.36   -89.29  67  4.3  5.1 1016.0   29.7  30.7  23.7   0.6    6
2022 09 03 2230   26.34   -89.29  62  4.7  5.6 1016.0   29.7  30.6  23.6   0.6    6
2022 09 03 2330   26.32   -89.29  52  4.4  5.0 1016.0   29.7  30.5  23.4   0.6    6
2022 09 04 0030   26.30   -89.29  48  4.5  5.1 1016.0   29.6  30.4  23.2   0.6    6
2022 09 04 0130   26.28   -89.29  51  3.6  4.2 1016.2   29.6  30.4  23.6   0.6    5
2022 09 04 0230   26.27   -89.29  54  3.9  4.4 1016.7   29.6  30.4  23.7   0.6    6
2022 09 04 0330   26.25   -89.30  51  4.7  5.2 1016.9   29.6  30.4  23.4   0.6    5
2022 09 04 0430   26.23   -89.30  61  4.5  5.4 1016.7   29.5  30.3  23.9   0.6    6
2022 09 04 0530   26.22   -89.31  79  4.0  4.5 1016.3   29.5  30.3  23.6   0.6    6
2022 09 04 0630   26.20   -89.32  67  4.2  4.7 1015.9   29.4  30.3  23.1   0.6    6
2022 09 04 0730   26.19   -89.34  68  4.4  4.8 1015.5   29.3  30.3  23.5   0.6    6
2022 09 04 0830   26.17   -89.36  39  4.3  4.9 1015.3   29.2  30.3  23.6   0.6    6
2022 09 04 0930   26.16   -89.38  65  3.7  4.2 1015.3   29.1  30.3  22.9   0.6    6
2022 09 04 1030   26.16   -89.39  60  4.3  4.7 1015.4   29.1  30.3  23.5   0.5    6
2022 09 04 1130   26.14   -89.39  46  3.9  4.5 1015.7   29.2  30.3  23.5   0.5    6
2022 09 04 1230   26.13   -89.39  64  5.1  5.7 1015.9   29.3  30.3  24.2   0.5    5
2022 09 04 1330   26.12   -89.39  61  5.2  6.1 1015.9   29.4  30.3  24.4   0.5    6
2022 09 04 1430   26.11   -89.41  75  4.6  5.1 1016.2   29.4  30.4  24.4   0.5    6
2022 09 04 1530   26.09   -89.40  88  6.6  7.2 1016.2   29.5  30.4  25.0   0.5    6
2022 09 04 1630   26.08   -89.42  92  5.3  5.9 1016.2   29.6  30.4  24.7   0.5    5
2022 09 04 1730   26.06   -89.43  79  5.5  6.1 1015.9   29.7  30.5  25.4   0.5    5
2022 09 04 1830   26.05   -89.45  92  5.0  5.5 1015.2   29.6  30.5  24.1   0.5    6
2022 09 04 1930   26.02   -89.47 124  8.1  8.9 1014.6   26.8  30.6  24.1   0.5    5
2022 09 04 2030   26.02   -89.48 176  0.7  1.1 1014.1   28.8  30.5  22.7   0.5    5
2022 09 04 2130   26.03   -89.50  77  1.7  2.0 1013.8   29.1  30.5  23.7   0.5    3
2022 09 04 2230   26.03   -89.52 105  1.0  1.4 1013.6   29.5  30.6  24.0   0.5    3
2022 09 04 2330   26.04   -89.54  76  1.6  1.9 1013.5   29.3  30.5  24.0   0.5    6
2022 09 05 0030   26.04   -89.55  20  4.9  5.4 1013.7   28.8  30.5  24.9   0.5    5
2022 09 05 0130   26.04   -89.55  26  2.8  3.5 1014.3   28.9  30.6  24.5   0.4    6
2022 09 05 0230   26.04   -89.57  86  1.4  1.8 1014.8   29.0  30.6  24.5   0.4    6
2022 09 05 0330   26.04   -89.58  94  2.8  3.2 1014.8   29.2  30.6  24.1   0.5    6
2022 09 05 0430   26.04   -89.59  88  2.2  2.5 1014.9   29.1  30.6  24.7   0.4    6
2022 09 05 0530   26.04   -89.60  99  3.7  4.0 1014.3   29.0  30.5  24.5   0.4    6
2022 09 05 0630   26.03   -89.62 131  4.3  4.9 1013.9   29.2  30.5  24.3   0.4    6
2022 09 05 0730   26.03   -89.63 124  3.5  4.1 1013.6   29.1  30.5  23.3   0.4    6
2022 09 05 0830   26.04   -89.64 129  3.8  4.5 1013.4   29.1  30.5  23.7   0.4    5
2022 09 05 0930   26.06   -89.65 128  2.8  3.1 1013.4   29.0  30.4  24.3   0.4    6
2022 09 05 1030   26.06   -89.67 107  1.9  2.3 1014.0   28.9  30.4  23.6   0.4    6
2022 09 05 1130   26.06   -89.69 100  2.4  2.9 1014.5   29.0  30.4  24.1   0.4    5
2022 09 05 1230   26.07   -89.70 110  3.8  4.2 1015.1   29.0  30.4  24.5   0.4    5
2022 09 05 1330   26.06   -89.72 104  3.3  3.9 1015.7   29.3  30.4  23.4   0.4    5
2022 09 05 1430   26.06   -89.73 123  3.8  4.1 1016.0   29.2  30.5  23.8   0.4    4
2022 09 05 1530   26.07   -89.75 107  2.5  2.9 1016.4   29.3  30.6  24.5   0.4    3
2022 09 05 1630   26.08   -89.75 119  3.0  3.4 1016.3   29.3  30.8  24.6   0.4    4
2022 09 05 1730   26.08   -89.77 103  3.2  3.8 1016.1   29.5  31.0  24.4   0.4    5
2022 09 05 1830   26.08   -89.78 135  5.0  5.6 1015.9   29.6  30.9  25.0   0.4    4
2022 09 05 1930   26.10   -89.78 143  2.9  3.2 1015.4   29.6  31.1  24.5   0.4    4
2022 09 05 2030   26.11   -89.79 145  3.1  3.6 1015.0   29.8  31.3  22.8   0.4    5
2022 09 05 2130   26.12   -89.79 122  3.1  3.5 1014.7   29.8  31.2  23.0   0.4    4
2022 09 05 2230   26.14   -89.80 138  3.1  3.4 1014.7   29.7  31.0  23.5   0.4    6
2022 09 05 2330   26.15   -89.81 133  1.9  2.2 1014.9   29.8  30.9  23.7   0.3    6
2022 09 06 0030   26.16   -89.82  77  1.6  2.0 1015.2   29.5  30.9  24.0   0.4    5
2022 09 06 0130   26.17   -89.84  94  2.8  3.1 1015.7   29.4  30.9  23.7   0.3    5
2022 09 06 0230   26.18   -89.84  71  3.5  3.9 1016.3   29.4  30.8  23.6   0.3    5
2022 09 06 0330   26.18   -89.84  78  4.2  4.8 1016.3   29.4  30.8  23.7   0.3    5
2022 09 06 0430   26.19   -89.85 104  3.1  3.5 1016.2   29.4  30.7  23.6   0.3    5
2022 09 06 0530   26.21   -89.84 106  4.6  5.0 1016.0   29.4  30.6  23.7   0.3    5
2022 09 06 0630   26.23   -89.84  88  4.6  5.3 1015.7   29.3  30.5  24.3   0.3    5
2022 09 06 0730   26.25   -89.84 103  3.5  3.9 1015.5   29.4  30.4  25.0   0.3    4
2022 09 06 0830   26.27   -89.84 117  4.9  5.7 1015.2   29.3  30.4  24.1   0.3    5
2022 09 06 0930   26.28   -89.83 123  4.2  4.5 1015.1   29.4  30.3  24.3   0.3    5
2022 09 06 1030   26.30   -89.83 130  3.9  4.3 1015.5   29.3  30.4  24.2   0.3    4
2022 09 06 1130   26.32   -89.82 111  3.8  4.4 1016.0   29.4  30.3  24.7   0.3    5
2022 09 06 1230   26.33   -89.82 116  3.4  4.0 1016.7   29.5  30.3  24.7   0.3    4
2022 09 06 1330   26.35   -89.81 155  3.2  4.3 1017.1   28.7  30.3  25.0   0.3    5
2022 09 06 1430   26.35   -89.80  95  7.4  7.9 1018.1   28.3  30.3  25.2   0.3    4
2022 09 06 1530   26.37   -89.79  37  5.9  6.5 1018.6   27.4  30.3  23.6   0.4    3
2022 09 06 1630   26.37   -89.77 100  5.2  5.7 1018.6   27.3  30.3  23.3   0.4    4
2022 09 06 1730   26.37   -89.77  96  2.0  2.3 1018.0   28.2  30.4  23.7   0.4    5
2022 09 06 1830   26.38   -89.77  58  2.9  3.1 1017.6   28.9  30.8  24.6   0.3    4
2022 09 06 1930   26.38   -89.76  53  3.5  4.0 1017.2   29.1  30.9  24.8   0.3    6
2022 09 06 2030   26.39   -89.76  64  2.8  3.0 1016.5   29.1  30.7  23.7   0.3    2
2022 09 06 2130   26.39   -89.77  71  1.9  2.3 1016.4   29.3  30.6  24.7   0.3    6
2022 09 06 2230   26.40   -89.78  81  1.6  1.8 1016.3   29.5  30.6  25.0   0.3    5
2022 09 06 2330   26.41   -89.78  56  2.3  2.7 1016.1   29.3  30.5  24.8   0.3    5
2022 09 07 0030   26.41   -89.78  71  3.0  3.2 1016.4   29.3  30.4  25.2   0.3    5
2022 09 07 0130   26.41   -89.78  75  2.8  3.5 1016.7   29.1  30.4  25.1   0.3    2
2022 09 07 0230   26.42   -89.78  80  3.0  3.5 1017.3   29.2  30.4  24.8   0.3    4
2022 09 07 0330   26.42   -89.78  82  2.6  2.9 1017.2   29.3  30.3  24.8   0.3    4
2022 09 07 0430   26.42   -89.78 102  3.4  3.7 1016.8   29.2  30.3  24.8   0.3    6
2022 09 07 0530   26.41   -89.78  76  2.9  3.2 1016.7   29.2  30.4  25.1   0.3    4
2022 09 07 0630   26.41   -89.78  89  1.2  1.4 1016.3   29.2  30.4  24.6   0.2    5
2022 09 07 0730   26.41   -89.78  95  2.0  2.2 1015.9   29.2  30.4  24.4   0.2    5
2022 09 07 0830   26.42   -89.78  66  2.3  2.5 1015.4   29.2  30.3  24.5   0.2    4
2022 09 07 0930   26.44   -89.78  74  3.0  3.4 1015.2   29.2  30.3  24.5   0.3    5
2022 09 07 1030   26.47   -89.78  79  3.4  3.9 1015.0   29.1  30.3  24.3   0.3    4
2022 09 07 1130   26.48   -89.78  41  1.9  2.3 1014.8   29.2  30.3  24.1   0.3    4
2022 09 07 1230   26.49   -89.76 211  5.0  5.5 1015.0   28.1  30.3  25.2   0.3    4
2022 09 07 1330   26.48   -89.74 259  3.0  3.9 1015.8   27.5  30.3  24.4   0.4    5
2022 09 07 1430   26.48   -89.71  96  2.8  3.2 1015.4   27.1  30.3  22.5   0.4    4
2022 09 07 1530   26.48   -89.71 194  1.4  1.8 1015.3   27.9  30.3  24.1   0.3    4
2022 09 07 1630   26.48   -89.70  54  1.2  1.4 1015.8   28.3  30.3  24.2   0.3    4
2022 09 07 1730   26.48   -89.70  97  0.5  0.8 1015.1   28.0  30.4  24.2   0.3    4
2022 09 07 1830   26.48   -89.70   0  1.9  2.2 1015.0   28.4  30.4  24.6   0.3    4
2022 09 07 1930   26.46   -89.66   3 12.9 14.5 1014.6   25.8  30.3  24.7   0.4    4
2022 09 07 2030   26.41   -89.63 357 10.4 11.7 1014.0   26.0  30.3  23.5   1.0    5
2022 09 07 2130   26.37   -89.59  21  9.2 10.6 1012.9   26.4  30.3  23.7   1.3    6
2022 09 07 2230   26.34   -89.56  52  8.8 10.3 1012.1   27.1  30.3  23.9   1.3    6
2022 09 07 2330   26.31   -89.53  75  6.8  7.6 1012.2   27.0  30.3  23.7   1.0    5
2022 09 08 0030   26.30   -89.52  85  6.4  7.0 1011.7   27.8  30.3  23.8   1.2    5
2022 09 08 0130   26.29   -89.52  81  5.0  5.5 1012.1   27.9  30.3  23.6   1.2    6
2022 09 08 0230   26.28   -89.52 115  3.1  3.8 1012.7   28.1  30.3  23.7   1.2    5
2022 09 08 0330   26.29   -89.53  84  5.0  5.6 1011.8   28.1  30.3  24.1   1.1    5
2022 09 08 0430   26.29   -89.53  88  2.4  2.9 1011.7   27.9  30.3  23.8   1.0    5
2022 09 08 0530   26.29   -89.54  91  3.4  3.8 1011.3   27.9  30.3  23.4   0.9    5
2022 09 08 0630   26.30   -89.54 109  2.2  2.7 1010.6   27.9  30.3  23.4   0.9    5
2022 09 08 0730   26.31   -89.55 185  1.3  1.6 1010.1   27.9  30.3  23.0   0.9    5
2022 09 08 0830   26.32   -89.54  52  6.4  7.0 1009.8   26.2  30.3  23.7   0.8    5
2022 09 08 0930   26.31   -89.53 354  5.6  6.2 1009.2   26.3  30.2  22.8   0.7    5
2022 09 08 1030   26.31   -89.52  19  2.8  3.2 1009.4   26.0  30.2  23.2   0.7    6
2022 09 08 1130   26.30   -89.51   4  3.0  3.3 1009.5   26.8  30.2  22.9   0.6    5
2022 09 08 1230   26.29   -89.49  14  2.4  2.9 1009.3   27.2  30.2  23.1   0.6    5
2022 09 08 1330   26.28   -89.49 145  0.3  0.4 1009.2   27.4  30.2  22.4   0.6    6
2022 09 08 1430   26.28   -89.49 350  2.6  3.1 1009.6   27.7  30.3  22.6   0.6    5
2022 09 08 1530   26.28   -89.48   0  4.1  4.8 1009.9   27.8  30.3  22.9   0.6    5
2022 09 08 1630   26.27   -89.47 341  3.1  3.7 1009.6   28.0  30.3  22.7   0.6    5
